year,month,day,hour,minute,source,dry_bulb,dew_point,humidity,pressure,ehr,ednr,hiri,ghr,dnr,dhr,ghi,dni,dhi,zenith,direction,speed,total_cover,opaque_cover,visibility,height,observation,codes,water,optical_depth,snow_depth,last_snowfall,albedo,precipitation_depth,precipitation_quantity
2010,05,31,16,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,17.3,69.4,101370.0,0,0,9999,0,0,0,0,0,0,0,70,6.7,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,05,31,17,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,17.2,68.2,101410.0,0,0,9999,0,240,46,0,0,0,0,60,5.7,3.1,3.1,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,05,31,18,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,24.0,17.0,65.9,101480.0,0,0,9999,0,595,79,0,0,0,0,70,6.2,0.9,0.9,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,05,31,19,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,24.0,16.9,64.1,101520.0,0,0,9999,0,539,168,0,0,0,0,60,6.7,8.7,8.7,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,05,31,20,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,24.0,17.0,63.8,101530.0,0,0,9999,0,802,114,0,0,0,0,60,7.2,0.4,0.4,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,05,31,21,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,25.0,17.2,63.4,101520.0,0,0,9999,0,632,238,0,0,0,0,50,8.2,8.8,8.8,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,05,31,22,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,25.0,17.0,62.3,101500.0,0,0,9999,0,884,115,0,0,0,0,70,6.2,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,05,31,23,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,25.0,16.9,61.3,101470.0,0,0,9999,0,892,115,0,0,0,0,80,7.2,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,01,1,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,25.0,16.9,61.1,101410.0,0,0,9999,0,882,99,0,0,0,0,50,9.3,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,01,2,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,25.0,17.2,61.9,101380.0,0,0,9999,0,845,92,0,0,0,0,50,9.3,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,01,3,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,25.0,17.6,64.1,101350.0,0,0,9999,0,495,176,0,0,0,0,60,9.3,12.0,12.0,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,01,4,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,24.0,17.9,66.9,101350.0,0,0,9999,0,612,75,0,0,0,0,40,7.7,0.8,0.8,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,01,5,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,24.0,18.4,70.3,101360.0,0,0,9999,0,300,36,0,0,0,0,60,6.2,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,01,6,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,24.0,18.8,73.4,101390.0,0,0,9999,0,0,0,0,0,0,0,60,5.7,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,01,7,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,24.0,19.0,75.0,101440.0,0,0,9999,0,0,0,0,0,0,0,70,6.7,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,01,8,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,24.0,19.0,75.9,101500.0,0,0,9999,0,0,0,0,0,0,0,50,6.2,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,01,9,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,19.1,76.8,101540.0,0,0,9999,0,0,0,0,0,0,0,40,5.7,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,01,10,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,18.9,76.1,101560.0,0,0,9999,0,0,0,0,0,0,0,60,5.7,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,01,11,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,18.6,74.7,101530.0,0,0,9999,0,0,0,0,0,0,0,60,4.1,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,01,12,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,18.3,73.7,101480.0,0,0,9999,0,0,0,0,0,0,0,80,6.7,0.0,0.0,9999,77777,9,909999999,999,0.999,0,99,0.07,0.0,1
2010,06,01,13,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,17.8,71.9,101440.0,0,0,9999,0,0,0,0,0,0,0,50,6.7,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,01,14,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,17.3,69.7,101410.0,0,0,9999,0,0,0,0,0,0,0,60,7.2,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,01,15,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,17.0,67.9,101420.0,0,0,9999,0,0,0,0,0,0,0,70,5.7,0.0,0.0,9999,77777,9,909999999,999,0.999,0,99,0.07,0.0,1
2010,06,01,16,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,17.0,67.5,101440.0,0,0,9999,0,0,0,0,0,0,0,80,5.7,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,01,17,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,24.0,17.0,66.7,101480.0,0,0,9999,0,23,56,0,0,0,0,50,6.7,26.4,26.4,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,01,18,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,24.0,17.0,65.3,101510.0,0,0,9999,0,309,141,0,0,0,0,50,4.6,14.8,14.8,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,01,19,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,24.0,17.4,65.6,101520.0,0,0,9999,0,13,235,0,0,0,0,90,4.6,52.0,52.0,9999,77777,9,909999999,999,0.999,0,99,0.07,0.0,1
2010,06,01,20,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,24.0,17.9,67.3,101540.0,0,0,9999,0,270,293,0,0,0,0,100,5.7,30.5,30.5,9999,77777,9,909999999,999,0.999,0,99,0.07,0.0,1
2010,06,01,21,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,25.0,18.2,67.8,101530.0,0,0,9999,0,270,409,0,0,0,0,50,6.2,25.3,25.3,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,01,22,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,25.0,17.9,65.5,101540.0,0,0,9999,0,522,319,0,0,0,0,60,8.2,14.6,14.6,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,01,23,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,25.0,17.6,63.1,101510.0,0,0,9999,0,480,359,0,0,0,0,50,8.8,16.3,16.3,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,1,24,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,25.0,17.6,62.4,101450.0,0,0,9999,0,496,340,0,0,0,0,50,9.3,15.3,15.3,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,02,1,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,25.0,17.7,62.6,101400.0,0,0,9999,0,601,252,0,0,0,0,60,9.3,10.3,10.3,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,02,2,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,25.0,17.8,63.8,101360.0,0,0,9999,0,627,196,0,0,0,0,60,7.7,7.9,7.9,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,02,3,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,25.0,18.0,66.1,101320.0,0,0,9999,0,731,102,0,0,0,0,50,9.8,0.5,0.5,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,02,4,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,24.0,18.0,67.9,101310.0,0,0,9999,0,598,79,0,0,0,0,60,8.8,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,02,5,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,24.0,18.0,69.4,101340.0,0,0,9999,0,267,40,0,0,0,0,40,7.7,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,02,6,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,24.0,18.0,71.1,101380.0,0,0,9999,0,0,0,0,0,0,0,60,6.7,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,02,7,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,24.0,18.2,72.2,101410.0,0,0,9999,0,0,0,0,0,0,0,60,7.2,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,02,8,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,18.2,72.6,101450.0,0,0,9999,0,0,0,0,0,0,0,70,4.1,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,02,9,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,18.2,72.4,101470.0,0,0,9999,0,0,0,0,0,0,0,70,5.1,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,02,10,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,17.9,71.0,101480.0,0,0,9999,0,0,0,0,0,0,0,50,5.7,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,02,11,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,17.6,70.1,101460.0,0,0,9999,0,0,0,0,0,0,0,50,5.1,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,02,12,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,17.5,70.5,101430.0,0,0,9999,0,0,0,0,0,0,0,50,4.1,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,02,13,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,17.6,71.0,101400.0,0,0,9999,0,0,0,0,0,0,0,60,4.6,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,02,14,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,17.6,71.4,101360.0,0,0,9999,0,0,0,0,0,0,0,60,5.7,0.0,0.0,9999,77777,9,919999999,999,0.999,0,99,0.07,0.0,1
2010,06,02,15,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,17.6,71.4,101340.0,0,0,9999,0,0,0,0,0,0,0,60,5.1,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,02,16,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,17.6,71.0,101360.0,0,0,9999,0,0,0,0,0,0,0,50,6.2,0.0,0.0,9999,77777,9,909999999,999,0.999,0,99,0.07,0.0,1
2010,06,02,17,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,17.2,69.2,101370.0,0,0,9999,0,279,41,0,0,0,0,60,5.7,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,02,18,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,16.8,66.7,101400.0,0,0,9999,0,602,79,0,0,0,0,80,6.7,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,02,19,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,24.0,16.7,65.1,101400.0,0,0,9999,0,742,98,0,0,0,0,70,7.2,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,02,20,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,24.0,16.7,63.7,101400.0,0,0,9999,0,445,276,0,0,0,0,90,5.7,16.0,16.0,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,02,21,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,24.0,16.9,63.0,101390.0,0,0,9999,0,230,431,0,0,0,0,60,5.7,27.4,27.4,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,02,22,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,25.0,16.8,61.1,101340.0,0,0,9999,0,485,346,0,0,0,0,90,4.6,16.3,16.3,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,02,23,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,25.0,16.6,59.5,101300.0,0,0,9999,0,740,209,0,0,0,0,80,5.1,5.8,5.8,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,2,24,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,25.0,16.8,60.0,101280.0,0,0,9999,0,498,338,0,0,0,0,50,6.7,15.4,15.4,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,03,1,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,25.0,17.1,61.0,101240.0,0,0,9999,0,357,369,0,0,0,0,60,6.7,21.4,21.4,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,03,2,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,25.0,17.4,62.5,101190.0,0,0,9999,0,591,207,0,0,0,0,50,7.2,9.8,9.8,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,03,3,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,25.0,17.6,65.5,101160.0,0,0,9999,0,504,174,0,0,0,0,50,5.7,10.6,10.6,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,03,4,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,24.0,18.0,68.7,101170.0,0,0,9999,0,467,98,0,0,0,0,60,7.2,7.8,7.8,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,03,5,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,24.0,18.2,71.1,101190.0,0,0,9999,0,4,59,0,0,0,0,70,5.7,25.2,25.2,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,03,6,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,24.0,18.2,72.4,101220.0,0,0,9999,0,0,0,0,0,0,0,60,6.7,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,03,7,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,18.2,73.1,101260.0,0,0,9999,0,0,0,0,0,0,0,60,6.2,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,03,8,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,18.2,73.5,101300.0,0,0,9999,0,0,0,0,0,0,0,60,6.2,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,03,9,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,18.2,73.5,101340.0,0,0,9999,0,0,0,0,0,0,0,50,5.7,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,03,10,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,18.2,73.0,101340.0,0,0,9999,0,0,0,0,0,0,0,70,4.1,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,03,11,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,18.0,72.4,101290.0,0,0,9999,0,0,0,0,0,0,0,50,4.6,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,03,12,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,17.9,72.3,101230.0,0,0,9999,0,0,0,0,0,0,0,60,3.1,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,03,13,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,17.9,72.8,101200.0,0,0,9999,0,0,0,0,0,0,0,70,3.6,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,03,14,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,17.9,73.0,101180.0,0,0,9999,0,0,0,0,0,0,0,90,3.1,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,03,15,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,17.9,73.0,101180.0,0,0,9999,0,0,0,0,0,0,0,80,3.1,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,03,16,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,17.8,72.5,101200.0,0,0,9999,0,0,0,0,0,0,0,80,4.1,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,03,17,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,17.6,71.0,101220.0,0,0,9999,0,240,46,0,0,0,0,40,3.1,2.4,2.4,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,03,18,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,17.2,68.2,101270.0,0,0,9999,0,469,102,0,0,0,0,50,4.1,7.0,7.0,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,03,19,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,24.0,16.7,64.9,101290.0,0,0,9999,0,740,97,0,0,0,0,60,5.1,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,03,20,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,24.0,16.4,62.1,101300.0,0,0,9999,0,815,108,0,0,0,0,40,7.2,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,03,21,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,24.0,16.1,59.9,101280.0,0,0,9999,0,809,141,0,0,0,0,30,6.7,2.1,2.1,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,03,22,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,25.0,16.0,58.8,101250.0,0,0,9999,0,870,120,0,0,0,0,30,6.2,1.1,1.1,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,03,23,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,25.0,16.2,58.8,101190.0,0,0,9999,0,731,211,0,0,0,0,40,6.7,6.8,6.8,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,3,24,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,25.0,16.2,59.0,101150.0,0,0,9999,0,688,229,0,0,0,0,40,7.2,8.0,8.0,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,04,1,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,25.0,16.2,59.2,101110.0,0,0,9999,0,631,235,0,0,0,0,60,5.7,9.7,9.7,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,04,2,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,25.0,16.2,59.2,101060.0,0,0,9999,0,836,96,0,0,0,0,50,6.2,0.4,0.4,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,04,3,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,24.0,16.3,60.5,101060.0,0,0,9999,0,786,79,0,0,0,0,50,6.2,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,04,4,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,24.0,16.5,62.7,101070.0,0,0,9999,0,662,64,0,0,0,0,40,5.1,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,04,5,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,24.0,16.7,64.7,101100.0,0,0,9999,0,284,40,0,0,0,0,50,6.2,4.1,4.1,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,04,6,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,24.0,17.0,66.7,101160.0,0,0,9999,0,1,0,0,0,0,0,60,5.1,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,04,7,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,17.2,68.6,101200.0,0,0,9999,0,0,0,0,0,0,0,40,4.1,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,04,8,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,17.5,70.1,101250.0,0,0,9999,0,0,0,0,0,0,0,40,2.6,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,04,9,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,17.7,71.7,101290.0,0,0,9999,0,0,0,0,0,0,0,40,2.6,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,04,10,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,17.6,71.0,101280.0,0,0,9999,0,0,0,0,0,0,0,80,3.1,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,04,11,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,17.4,69.9,101240.0,0,0,9999,0,0,0,0,0,0,0,40,3.1,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,04,12,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,17.4,70.5,101160.0,0,0,9999,0,0,0,0,0,0,0,80,3.6,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,04,13,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,17.5,71.0,101090.0,0,0,9999,0,0,0,0,0,0,0,60,2.6,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
2010,06,04,14,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,17.6,72.1,101060.0,0,0,9999,0,0,0,0,0,0,0,80,3.1,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.07,0.0,1
